ann_term	CC	annotation
PF00449	2.78890346435138e-06	Urease alpha-subunit, N-terminal domain
PF00547	2.78890346435138e-06	Urease, gamma subunit
PF00699	2.78890346435138e-06	Urease beta subunit
PF01219	2.78890346435138e-06	Prokaryotic diacylglycerol kinase
PF01730	2.78890346435138e-06	UreF
PF02814	2.78890346435138e-06	UreE urease accessory protein, N-terminal domain
PF05194	2.78890346435138e-06	UreE urease accessory protein, C-terminal domain
PF06069	2.86234124507867e-06	PerC transcriptional activator
PF05358	3.45938105202103e-06	DicB protein
PF09669	4.03126806880973e-06	Phage regulatory protein Rha (Phage_pRha)
PF06406	4.40690072932042e-06	StbA protein
PF07358	4.41480408344584e-06	Protein of unknown function (DUF1482)
PF04865	4.49061085273766e-06	Baseplate J-like protein
PF15958	4.89739354705136e-06	Domain of unknown function (DUF4761)
PF10548	5.20128007183388e-06	P22AR C-terminal domain
PF08410	5.25699210531678e-06	Domain of unknown function (DUF1737)
PF14659	5.78205446808505e-06	Phage integrase, N-terminal SAM-like domain
PF01844	6.02875669867102e-06	HNH endonuclease
PF15946	6.39444443289769e-06	Domain of unknown function (DUF4754)
PF06805	6.69842966491497e-06	Bacteriophage lambda tail assembly protein I
PF12008	6.79016488456725e-06	Type I restriction and modification enzyme - subunit R C terminal
PF12500	7.03397330479692e-06	TRSP domain C terminus to PRTase_2
PF14020	7.03397330479692e-06	Protein of unknown function (DUF4236)
PF15609	7.03397330479692e-06	Phosphoribosyl transferase
PF15617	7.03397330479692e-06	C-C_Bond_Lyase of the TIM-Barrel fold
PF15632	7.03397330479692e-06	ATP-grasp in the biosynthetic pathway with Ter operon
PF04985	7.14195799767542e-06	Phage tail tube protein FII
PF00656	7.1946245781706e-06	Caspase domain
PF01906	7.1946245781706e-06	Putative heavy-metal-binding
PF03243	7.1946245781706e-06	Alkylmercury lyase
PF03795	7.1946245781706e-06	YCII-related domain
PF04346	7.1946245781706e-06	Ethanolamine utilisation protein, EutH
PF04465	7.1946245781706e-06	Protein of unknown function (DUF499)
PF06303	7.1946245781706e-06	MatP N-terminal domain
PF06443	7.1946245781706e-06	SEF14-like adhesin
PF06634	7.1946245781706e-06	Protein of unknown function (DUF1156)
PF06672	7.1946245781706e-06	Protein of unknown function (DUF1175)
PF08406	7.1946245781706e-06	CbbQ/NirQ/NorQ C-terminal
PF09075	7.1946245781706e-06	Heat-stable enterotoxin B, secretory
PF09957	7.1946245781706e-06	Bacterial antitoxin of type II TA system, VapB
PF10706	7.1946245781706e-06	Aminoglycoside-2''-adenylyltransferase
PF10754	7.1946245781706e-06	Protein of unknown function (DUF2569)
PF11140	7.1946245781706e-06	Protein of unknown function (DUF2913)
PF12324	7.1946245781706e-06	Helix-turn-helix domain of alkylmercury lyase
PF12635	7.1946245781706e-06	Protein of unknown function (DUF3780)
PF13023	7.1946245781706e-06	HD domain
PF13290	7.1946245781706e-06	Chitobiase/beta-hexosaminidase C-terminal domain
PF14237	7.1946245781706e-06	Domain of unknown function (DUF4339)
PF14267	7.1946245781706e-06	Domain of unknown function (DUF4357)
PF14297	7.1946245781706e-06	Domain of unknown function (DUF4373)
PF07151	8.18884946159803e-06	Protein of unknown function (DUF1391)
PF03629	8.7559270238653e-06	Carbohydrate esterase, sialic acid-specific acetylesterase
PF05766	8.94834518691451e-06	Bacteriophage Lambda NinG protein
PF03433	9.31470343188637e-06	EspA-like secreted protein
PF03549	9.31470343188637e-06	Translocated intimin receptor (Tir) intimin-binding domain
PF05802	9.31470343188637e-06	Enterobacterial EspB protein
PF05932	9.31470343188637e-06	Tir chaperone protein (CesT) family
PF06066	9.31470343188637e-06	SepZ
PF06287	9.31470343188637e-06	Protein of unknown function (DUF1039)
PF06622	9.31470343188637e-06	SepQ protein
PF07489	9.31470343188637e-06	Translocated intimin receptor (Tir) C-terminus
PF07490	9.31470343188637e-06	Translocated intimin receptor (Tir) N-terminus
PF08988	9.31470343188637e-06	Type III secretion system, cytoplasmic E component of needle
PF09621	9.31470343188637e-06	Type III secretion system regulator (LcrR)
PF11439	9.31470343188637e-06	Type III secretion system filament chaperone CesA
PF13327	9.31470343188637e-06	Type III secretion system subunit
PF16693	9.31470343188637e-06	Inner membrane component of T3SS, periplasmic domain
PF05069	1.06871131319236e-05	Phage virion morphogenesis family
PF03278	1.10449645132691e-05	IpaB/EvcA family
PF08813	1.1090060531541e-05	Phage tail tube protein, TTP
PF10145	1.12556118545289e-05	Phage-related minor tail protein
PF06120	1.14374723163788e-05	Tail length tape measure protein
PF02600	1.18401535488074e-05	Disulfide bond formation protein DsbB
PF01297	1.27049359250305e-05	Zinc-uptake complex component A periplasmic
PF02413	1.32386380365393e-05	Caudovirales tail fibre assembly protein, lambda gpK
PF06995	1.34976224395618e-05	Phage P2 GpU
PF10784	1.35653872994912e-05	Plasmid stability protein
PF06416	1.35790547523281e-05	Effector protein NleG
PF09718	1.36022905898705e-05	Lambda phage tail tape-measure protein (Tape_meas_lam_C)
PF05063	1.56647132990514e-05	MT-A70
PF07041	1.58578078074541e-05	Protein of unknown function (DUF1327)
PF13550	1.72364150412149e-05	Putative phage tail protein
PF06523	1.78288873400786e-05	Protein of unknown function (DUF1106)
PF06183	1.80282247417222e-05	DinI-like family
PF13539	1.94277050225538e-05	D-alanyl-D-alanine carboxypeptidase
PF12236	1.9786662056757e-05	Bacteriophage head to tail connecting protein
PF06872	2.11862643550298e-05	EspG protein
PF17212	2.25270531779369e-05	Tail tubular protein
PF10721	2.51991541610352e-05	Protein of unknown function (DUF2514)
PF03143	2.65005561937056e-05	Elongation factor Tu C-terminal domain
PF13730	2.70250773328964e-05	Helix-turn-helix domain
PF02342	2.76628471806022e-05	TerD domain
PF03589	2.84020162814438e-05	Antitermination protein
PF04717	2.91657206609406e-05	Type VI secretion system, phage-baseplate injector
PF00436	3.27704495544422e-05	Single-strand binding protein family
PF13420	3.33353173134638e-05	Acetyltransferase (GNAT) domain
PF14524	3.41992168304918e-05	Wzt C-terminal domain
PF00390	3.52809271883508e-05	Malic enzyme, N-terminal domain
PF02275	3.52809271883508e-05	Linear amide C-N hydrolases, choloylglycine hydrolase family
PF02432	3.52809271883508e-05	Fimbrial, major and minor subunit
PF03949	3.52809271883508e-05	Malic enzyme, NAD binding domain
PF17547	3.52809271883508e-05	Family of unknown function (DUF5462)
PF05876	3.59647699917052e-05	Phage terminase large subunit (GpA)
PF00263	3.76036034136426e-05	Bacterial type II and III secretion system protein
PF09048	3.84472897578919e-05	Cro
PF12421	3.91011252451929e-05	Fibronectin type III protein
PF05269	3.93945050564855e-05	Bacteriophage CII protein
PF09684	4.34017140952977e-05	Phage tail protein (Tail_P2_I)
PF05954	4.39981083153601e-05	Phage late control gene D protein (GPD)
PF05322	4.40261230625442e-05	NINE Protein
PF01479	5.04773575544142e-05	S4 domain
PF00950	5.43105789765943e-05	ABC 3 transport family
PF00165	5.9935341989979e-05	Bacterial regulatory helix-turn-helix proteins, AraC family
PF13195	5.9935341989979e-05	Protein of unknown function (DUF4011)
PF11202	6.14121338222438e-05	Phosphoribosyl transferase (PRTase)
PF05136	6.46596175420499e-05	Phage portal protein, lambda family
PF16473	6.52806519917798e-05	3' exoribonuclease, RNase T-like
PF01343	6.75905339358409e-05	Peptidase family S49
PF02899	6.89970471170126e-05	Phage integrase, N-terminal SAM-like domain
PF17289	6.91197770508944e-05	Terminase RNaseH-like domain
PF03401	7.1401388116722e-05	Tripartite tricarboxylate transporter family receptor
PF07331	7.1401388116722e-05	Tripartite tricarboxylate transporter TctB family
PF00772	7.60490317597694e-05	DnaB-like helicase N terminal domain
PF01970	7.66193316353328e-05	Tripartite tricarboxylate transporter TctA family
PF01391	7.71822010399748e-05	Collagen triple helix repeat (20 copies)
PF03592	7.90110696255758e-05	Terminase small subunit
PF10097	8.11765167667167e-05	Predicted membrane protein (DUF2335)
PF07825	8.77708230696814e-05	Excisionase-like protein
PF10979	9.12571201556224e-05	Protein of unknown function (DUF2786)
PF13289	9.61982093686126e-05	SIR2-like domain
PF10881	0.000106373948215197	Protein of unknown function (DUF2726)
PF01148	0.000109157441312283	Cytidylyltransferase family
PF11975	0.000109182933406657	Family 4 glycosyl hydrolase C-terminal domain
PF12793	0.000110151710356387	Sugar transport-related sRNA regulator N-term
PF13132	0.000110768021292856	Domain of unknown function (DUF3950)
PF05489	0.000111900499760414	Phage Tail Protein X
PF06223	0.000114705725182877	Minor tail protein T
PF06141	0.00011605948455068	Phage minor tail protein U
PF15608	0.000121993051953118	PELOTA RNA binding domain
PF04404	0.000125720485851793	ERF superfamily
PF10828	0.000130000761625543	Protein of unknown function (DUF2570)
PF05717	0.000131803162533769	IS66 Orf2 like protein
PF07511	0.000137353281045373	Protein of unknown function (DUF1525)
PF09686	0.000137353281045373	Plasmid protein of unknown function (Plasmid_RAQPRD)
PF11190	0.000137353281045373	Protein of unknown function (DUF2976)
PF11444	0.000137353281045373	Protein of unknown function (DUF2895)
PF11660	0.000137353281045373	Protein of unknown function (DUF3262)
PF11920	0.000137353281045373	Protein of unknown function (DUF3438)
PF11990	0.000137353281045373	Protein of unknown function (DUF3487)
PF12101	0.000137353281045373	Protein of unknown function (DUF3577)
PF00899	0.000140965779360232	ThiF family
PF13489	0.000149470834375089	Methyltransferase domain
PF02368	0.000155508392742114	Bacterial Ig-like domain (group 2)
PF13876	0.000159101767306379	Phage protein (N4 Gp49/phage Sf6 gene 66) family
PF00881	0.000160613141610746	Nitroreductase family
PF07471	0.000160747588235789	Phage DNA packaging protein Nu1
PF00202	0.000164937397310193	Aminotransferase class-III
PF06894	0.000177217752807412	Bacteriophage lambda tail assembly chaperone, TAC, protein G
PF03796	0.000187222755286031	DnaB-like helicase C terminal domain
PF14348	0.000189603533584624	Domain of unknown function (DUF4400)
PF01774	0.000191580097476739	UreD urease accessory protein
PF05772	0.000192127570119816	NinB protein
PF05106	0.000193070695129298	Phage holin family (Lysis protein S)
PF10543	0.000193462216401527	ORF6N domain
PF01755	0.000196761295217296	Glycosyltransferase family 25 (LPS biosynthesis protein)
PF00771	0.000198196845174767	FHIPEP family
PF07201	0.000203816960314915	HrpJ-like domain
PF06820	0.000209478905378699	Putative prophage tail fibre C-terminus
PF08900	0.000222437843152204	Domain of unknown function (DUF1845)
PF01555	0.000228283574027441	DNA methylase
PF02613	0.000230544496302049	Nitrate reductase delta subunit
PF09314	0.000230750993644113	Domain of unknown function (DUF1972)
PF13973	0.000242473359495814	Domain of unknown function (DUF4222)
PF03144	0.000245285883281839	Elongation factor Tu domain 2
PF03050	0.000248701326168928	Transposase IS66 family
PF16162	0.000249341972849499	Domain of unknown function (DUF4868)
PF06199	0.000256002073719854	Phage tail tube protein
PF15738	0.000260794039431611	Bacterial toxin of type II toxin-antitoxin system, YafQ
PF03857	0.000289511840202619	Colicin immunity protein
PF00009	0.000290835779589177	Elongation factor Tu GTP binding domain
PF13007	0.000304251985193379	Transposase C of IS166 homeodomain
PF13986	0.000305384862579268	Domain of unknown function (DUF4224)
PF16461	0.000316742867057641	Lambda phage tail tube protein, TTP
PF04888	0.000319941523624971	Secretion system effector C (SseC) like family
PF13817	0.000347579000960709	IS66 C-terminal element
PF05099	0.000349312033548771	Tellurite resistance protein TerB
PF13005	0.00034950721305126	zinc-finger binding domain of transposase IS66
PF00044	0.00035513249139791	Glyceraldehyde 3-phosphate dehydrogenase, NAD binding domain
PF01848	0.00035560311618105	Hok/gef family
PF05125	0.000356815221953454	Phage major capsid protein, P2 family
PF02831	0.00037521272853945	gpW
PF05944	0.000402763782538332	Phage small terminase subunit
PF16931	0.000404174590444417	Putative phage holin
PF00849	0.000404318931389505	RNA pseudouridylate synthase
PF05354	0.000406934665618095	Phage Head-Tail Attachment
PF12844	0.000411226014996959	Helix-turn-helix domain
PF03864	0.000421908276795664	Phage major capsid protein E
PF03837	0.000429172501462343	RecT family
PF10549	0.000433883266079439	ORF11CD3 domain
PF16809	0.000443813425957774	NleF caspase inhibitor
PF14000	0.000468613957488347	DNA packaging protein FI
PF01661	0.000481514360232103	Macro domain
PF05449	0.000503404812450021	Putative 3TM holin, Phage_holin_3
PF09003	0.000503619047165929	Bacteriophage lambda integrase, Arm DNA-binding domain
PF03695	0.000503936854477498	Uncharacterised protein family (UPF0149)
PF02924	0.000509788901613251	Bacteriophage lambda head decoration protein D
PF00440	0.000512342432000351	Bacterial regulatory proteins, tetR family
PF01501	0.000570903806743723	Glycosyl transferase family 8
PF13365	0.000606674717647577	Trypsin-like peptidase domain
PF07979	0.000611883706419232	Intimin C-type lectin domain
PF05926	0.000637871192352985	Phage head completion protein (GPL)
PF05929	0.000637871192352985	Phage capsid scaffolding protein (GPO) serine peptidase
PF04480	0.000689071706482016	Protein of unknown function (DUF559)
PF09392	0.000696685151986774	Type III secretion needle MxiH, YscF, SsaG, EprI, PscF, EscF
PF01636	0.000765532293993986	Phosphotransferase enzyme family
PF06056	0.000765710432230534	Putative ATPase subunit of terminase (gpP-like)
PF06528	0.000771269425261825	Phage P2 GpE
PF04606	0.000798046035690998	Ogr/Delta-like zinc finger
PF05840	0.000810467666406098	Bacteriophage replication gene A protein (GPA)
PF00082	0.000824656262869525	Subtilase family
PF12869	0.000824743737021693	tRNA_anti-like
PF12161	0.0008247824437932	HsdM N-terminal domain
PF02678	0.0008258596728821	Pirin
PF02382	0.000828088159587919	RTX N-terminal domain
PF08339	0.000828088159587919	RTX C-terminal domain
PF00353	0.000828088159587921	Haemolysin-type calcium-binding repeat (2 copies)
PF16786	0.000843146485674128	Recombination enhancement, RecA-dependent nuclease
PF13362	0.000863581176185678	Toprim domain
PF05696	0.000864396405723279	Protein of unknown function (DUF826)
PF07885	0.000885214156789493	Ion channel
PF10411	0.000888576686090624	Disulfide bond isomerase protein N-terminus
PF11348	0.000888576686090624	Protein of unknown function (DUF3150)
PF12846	0.000888576686090624	AAA-like domain
PF09588	0.00089403854218122	YqaJ-like viral recombinase domain
PF06891	0.000930727770460797	P2 phage tail completion protein R (GpR)
PF01654	0.000938995205722569	Cytochrome bd terminal oxidase subunit I
PF00460	0.000939527422706684	Flagella basal body rod protein
PF13356	0.000940304877715397	Arm DNA-binding domain
PF06322	0.000941695489911262	Phage NinH protein
PF01163	0.000944111144701817	RIO1 family
PF01619	0.000944111144701817	Proline dehydrogenase
PF04261	0.000944111144701817	Dyp-type peroxidase family
PF08362	0.000944111144701817	YcdC-like protein, C-terminal region
PF09375	0.000944111144701817	Imelysin
PF10614	0.000944111144701817	Type VIII secretion system (T8SS), CsgF protein
PF10627	0.000944111144701817	Curli assembly protein CsgE
PF13473	0.000944111144701817	Cupredoxin-like domain
PF13993	0.000944111144701817	YccJ-like protein
PF14850	0.000944111144701817	DNA-binding domain of Proline dehydrogenase
PF11072	0.000978190572883465	Protein of unknown function (DUF2859)
PF13899	0.00102974838060796	Thioredoxin-like
PF12571	0.0010337041950669	Phage tail-collar fibre protein
PF10109	0.00103614694413556	Phage tail assembly chaperone proteins, E, or 41 or 14
PF03544	0.00104774276570068	Gram-negative bacterial TonB protein C-terminal
PF08535	0.00106522055964014	KorB domain
PF11130	0.00107710719574071	F pilus assembly Type-IV secretion system for plasmid transfer
PF05787	0.00108238386405549	Bacterial protein of unknown function (DUF839)
PF03825	0.00108356313290856	Nucleoside H+ symporter
PF03237	0.00109191267461557	Terminase-like family
PF06763	0.00110093419008789	Prophage minor tail protein Z (GPZ)
PF02061	0.00120216918011341	Lambda Phage CIII
PF06834	0.00127000358155963	TraU protein
PF14220	0.0012763375192478	Domain of unknown function (DUF4329)
PF10547	0.00130869044844362	P22_AR N-terminal domain
PF13198	0.00133264701606738	Protein of unknown function (DUF4014)
PF07125	0.00138722196983464	Protein of unknown function (DUF1378)
PF02677	0.00142417319316914	Uncharacterized BCR, COG1636
PF10502	0.00143297059157021	Signal peptidase, peptidase S26
PF09084	0.00144187455301924	NMT1/THI5 like
PF02562	0.00145023866643383	PhoH-like protein
PF07514	0.00150905628815741	Putative helicase
PF04965	0.00154769183678977	Gene 25-like lysozyme
PF07789	0.00158899665000299	Protein of unknown function (DUF1627)
PF06992	0.00162400579681983	Replication protein P
PF13401	0.00165810653796826	AAA domain
PF01066	0.00172803490701094	CDP-alcohol phosphatidyltransferase
PF06924	0.00174374312942981	Protein of unknown function (DUF1281)
PF16928	0.00174565491085996	DNA/protein translocase of phage P22 injectosome
PF16677	0.00177027752118452	DNA-packaging protein gp3
PF08273	0.00184685025429999	Zinc-binding domain of primase-helicase
PF10840	0.00189950156281608	Protein of unknown function (DUF2645)
PF02107	0.00210406310862362	Flagellar L-ring protein
PF03963	0.00210406310862362	Flagellar hook capping protein - N-terminal region
PF04316	0.00210406310862362	Anti-sigma-28 factor, FlgM
PF05130	0.00210406310862362	FlgN protein
PF10135	0.00210406310862362	Rod binding protein
PF13144	0.00210406310862362	Chaperone for flagella basal body P-ring formation
PF13861	0.00210406310862362	FlgD Tudor-like domain
PF10930	0.00214014919499346	Protein of unknown function (DUF2737)
PF13678	0.00214732030361885	NFkB-p65-degrading zinc protease
PF11185	0.00215615857278945	Protein of unknown function (DUF2971)
PF09059	0.0021698971697682	TyeA
PF13927	0.00225169990932818	Immunoglobulin domain
PF06429	0.00230278554677152	Flagellar basal body rod FlgEFG protein C-terminal
PF12358	0.00234687530130506	Protein of unknown function (DUF3644)
PF01375	0.00239842878870961	Heat-labile enterotoxin alpha chain
PF01376	0.00239842878870961	Heat-labile enterotoxin beta chain
PF08765	0.00244512762341751	Mor transcription activator family
PF02082	0.00248872784323207	Transcriptional regulator
PF13412	0.00255895146982897	Winged helix-turn-helix DNA-binding
PF11319	0.00257722902268512	Type VI secretion system VasI, EvfG, VC_A0118
PF02498	0.00257743557487886	BRO family, N-terminal domain
PF13533	0.00259990397053462	Biotin-lipoyl like
PF13588	0.00270928434912747	Type I restriction enzyme R protein N terminus (HSDR_N)
PF06530	0.00273123631114533	Phage antitermination protein Q
PF09313	0.00275186820020065	Domain of unknown function (DUF1971)
PF00186	0.00296572818348135	Dihydrofolate reductase
PF15647	0.00305271570140235	Restriction endonuclease fold toxin 3
PF08494	0.00305888402230223	DEAD/H associated
PF14559	0.00306642187960466	Tetratricopeptide repeat
PF02119	0.00312103464474122	Flagellar P-ring protein
PF04326	0.00313565190916625	Putative DNA-binding domain
PF13274	0.00316799194702455	Protein of unknown function (DUF4065)
PF13505	0.00317963515376075	Outer membrane protein beta-barrel domain
PF02255	0.00325366924248131	PTS system, Lactose/Cellobiose specific IIA subunit
PF02322	0.0033052745172192	Cytochrome bd terminal oxidase subunit II
PF14720	0.0033052745172192	NiFe/NiFeSe hydrogenase small subunit C-terminal
PF13181	0.00335128492754447	Tetratricopeptide repeat
PF06231	0.00356760419162053	Protein of unknown function (DUF1010)
PF02909	0.00358993326375961	Tetracyclin repressor, C-terminal all-alpha domain
PF02696	0.0036228345594592	Uncharacterized ACR, YdiU/UPF0061 family
PF04422	0.00362283455945921	Coenzyme F420 hydrogenase/dehydrogenase, beta subunit N-term
PF04432	0.00362283455945921	Coenzyme F420 hydrogenase/dehydrogenase, beta subunit C terminus
PF12476	0.00362283455945921	Protein of unknown function (DUF3696)
PF14367	0.00362283455945921	Domain of unknown function (DUF4411)
PF07395	0.00371496840732083	Mig-14
PF07993	0.00371496840732083	Male sterility protein
PF14759	0.00372210060738889	Reductase C-terminal
PF06323	0.00376370503867119	Phage antitermination protein Q
PF05119	0.00382665127167329	Phage terminase, small subunit
PF00120	0.00385244702376956	Glutamine synthetase, catalytic domain
PF07748	0.00386928932944374	Glycosyl hydrolases family 38 C-terminal domain
PF09261	0.00386928932944374	Alpha mannosidase middle domain
PF11985	0.00388946861184412	Protein of unknown function (DUF3486)
PF00358	0.00392825903422783	phosphoenolpyruvate-dependent sugar phosphotransferase system, EIIA 1
PF06791	0.00396023410188252	Prophage tail length tape measure protein
PF06806	0.00402085953820552	Putative excisionase (DUF1233)
PF10765	0.00402239709528452	Protein of unknown function (DUF2591)
PF03869	0.00403999471189502	Arc-like DNA binding domain
PF01556	0.00413210106174068	DnaJ C terminal domain
PF01832	0.00413210106174068	Mannosyl-glycoprotein endo-beta-N-acetylglucosaminidase
PF03180	0.00413210106174068	NLPA lipoprotein
PF03264	0.00413210106174068	NapC/NirT cytochrome c family, N-terminal region
PF04024	0.00413210106174068	PspC domain
PF05433	0.00413210106174068	Glycine zipper 2TM domain
PF06667	0.00413210106174068	Phage shock protein B
PF07470	0.00413210106174068	Glycosyl Hydrolase Family 88
PF09015	0.00413210106174068	NgoMIV restriction enzyme
PF09584	0.00413210106174068	Phage shock protein PspD (Phageshock_PspD)
PF01230	0.00413210106174068	HIT domain
PF01783	0.00413210106174068	Ribosomal L32p protein family
PF02146	0.00413210106174068	Sir2 family
PF02223	0.00413210106174068	Thymidylate kinase
PF02504	0.00413210106174068	Fatty acid synthesis protein
PF04337	0.00413210106174068	Protein of unknown function, DUF480
PF04399	0.00413210106174068	Glutaredoxin 2, C terminal domain
PF04809	0.00413210106174068	HupH hydrogenase expression protein, C-terminal conserved region
PF07233	0.00413210106174068	Protein of unknown function (DUF1425)
PF07273	0.00413210106174068	Protein of unknown function (DUF1439)
PF07449	0.00413210106174068	Hydrogenase-1 expression protein HyaE
PF10610	0.00413210106174068	Thin aggregative fimbriae synthesis protein
PF12111	0.00413210106174068	Polyribonucleotide phosphorylase C terminal
PF12368	0.00413210106174068	Rhodanase C-terminal
PF13036	0.00413210106174068	Peptidoglycan-synthase activator LpoB
PF13591	0.00413210106174068	MerR HTH family regulatory protein
PF13860	0.00413210106174068	FlgD Ig-like domain
PF13984	0.00413210106174068	MsyB protein
PF13991	0.00413210106174068	BssS protein family
PF02719	0.00416067518512763	Polysaccharide biosynthesis protein
PF07131	0.00422314815838038	Protein of unknown function (DUF1382)
PF11043	0.00441833746896053	Protein of unknown function (DUF2856)
PF00350	0.00443423406527409	Dynamin family
PF06890	0.00453137336710208	Bacteriophage Mu Gp45 protein
PF07409	0.00453137336710208	Phage protein GP46
PF08437	0.00457959993028192	Glycosyl transferase family 8 C-terminal
PF00239	0.00458961200158781	Resolvase, N terminal domain
PF02811	0.00462954334369768	PHP domain
PF00146	0.00469192150380478	NADH dehydrogenase
PF13108	0.00486574028499806	Protein of unknown function (DUF3969)
PF10554	0.00492492631928568	Ash protein family
PF09134	0.00502056215694543	Invasin, domain 3
PF00182	0.00525745446124094	Chitinase class I
PF02545	0.0054163264147272	Maf-like protein
PF10150	0.0054163264147272	Ribonuclease E/G family
PF09982	0.00554770079697142	Uncharacterized protein conserved in bacteria (DUF2219)
PF05704	0.00555132273326978	Capsular polysaccharide synthesis protein
PF07922	0.00555132273326978	Glycosyltransferase family 52
PF02203	0.00555829785787918	Tar ligand binding domain homologue
PF03734	0.00566906823090388	L,D-transpeptidase catalytic domain
PF13610	0.00571673490020962	DDE domain
PF06074	0.00575827359545118	Protein of unknown function (DUF935)
PF06252	0.00575827359545118	Protein of unknown function (DUF1018)
PF07030	0.00575827359545118	Protein of unknown function (DUF1320)
PF01471	0.00593061144663133	Putative peptidoglycan binding domain
PF12849	0.00594154796938442	PBP superfamily domain
PF13752	0.00595058047433832	Domain of unknown function (DUF4165)
PF04447	0.00597042208564704	Protein of unknown function (DUF550)
PF13744	0.00601935050656539	Helix-turn-helix domain
PF01750	0.00602358226921609	Hydrogenase maturation protease
PF13994	0.00607186413525403	PgaD-like protein
PF01420	0.00618839964973746	Type I restriction modification DNA specificity domain
PF17621	0.00638441539593162	Family of unknown function (DUF5508)
PF03958	0.00642783021777605	Bacterial type II/III secretion system short domain
PF02878	0.00644801539446874	Phosphoglucomutase/phosphomannomutase, alpha/beta/alpha domain I
PF04492	0.00645880723696842	Bacteriophage replication protein O
PF05987	0.00658570612503517	Bacterial protein of unknown function (DUF898)
PF17400	0.00672643327433183	Family of unknown function (DUF5406)
PF00374	0.00680252249424695	Nickel-dependent hydrogenase
PF14883	0.00680268481626158	Hypothetical glycosyl hydrolase family 13
PF03102	0.00683281630719622	NeuB family
PF02522	0.00686501696984034	Aminoglycoside 3-N-acetyltransferase
PF01757	0.00699028054483293	Acyltransferase family
PF13419	0.00728289653897266	Haloacid dehalogenase-like hydrolase
PF03573	0.00742787873021203	outer membrane porin, OprD family
PF01396	0.00745830375754068	Topoisomerase DNA binding C4 zinc finger
PF04773	0.00760509230580059	FecR protein
PF07660	0.00760509230580059	Secretin and TonB N terminus short domain
PF16220	0.00760509230580059	Domain of unknown function (DUF4880)
PF16344	0.00760509230580059	Domain of unknown function (DUF4974)
PF14859	0.00763468449403881	Colicin M
PF15640	0.00763756817130171	Metallopeptidase toxin 4
PF01242	0.00770420367731396	6-pyruvoyl tetrahydropterin synthase
PF17508	0.00786040117004242	Microcin V bacteriocin
PF04290	0.00791132240403807	Tripartite ATP-independent periplasmic transporters, DctQ component
PF01313	0.00794163961465328	Bacterial export proteins, family 3
PF12684	0.00805204593372402	PDDEXK-like domain of unknown function (DUF3799)
PF01063	0.0081474721958772	Amino-transferase class IV
PF06007	0.00815175381089761	Phosphonate metabolism protein PhnJ
PF01042	0.00827192134379766	Endoribonuclease L-PSP
PF07515	0.00853635251172723	Putative conjugal transfer nickase/helicase TraI C-term
